application_id,company_id,forecast_year,projected_revenue,projected_employees,projected_free_cash_flow,projected_debt
APP-00744,CO-00744,1,379733.01,1,47945.09,197444.69
APP-00744,CO-00744,2,422642.84,1,62897.71,175890.85
APP-00744,CO-00744,3,470401.48,1,80617.4,154337.02
APP-00744,CO-00744,4,523556.84,1,101538.61,132783.18
APP-00744,CO-00744,5,582718.77,2,126158.61,111229.35
APP-00745,CO-00745,1,2564334.08,13,-124780.5,583759.5
APP-00745,CO-00745,2,2717937.69,13,-98171.91,528328.94
APP-00745,CO-00745,3,2880742.16,14,-67927.9,472898.37
APP-00745,CO-00745,4,3053298.61,15,-33708.42,417467.81
APP-00745,CO-00745,5,3236191.2,16,4854.29,362037.25
APP-00746,CO-00746,1,6300555.85,54,365558.25,3559040.84
APP-00746,CO-00746,2,7141680.06,60,445926.5,3329369.08
APP-00746,CO-00746,3,8095094.34,67,541238.01,3099697.33
APP-00746,CO-00746,4,9175789.44,75,654050.27,2870025.57
APP-00746,CO-00746,5,10400757.33,83,787337.33,2640353.81
APP-00747,CO-00747,1,16306017.12,157,1312634.38,820577.54
APP-00747,CO-00747,2,20105319.11,175,1946194.89,784977.69
APP-00747,CO-00747,3,24789858.47,195,2803732.99,749377.83
APP-00747,CO-00747,4,30565895.49,217,3955226.88,713777.97
APP-00747,CO-00747,5,37687749.14,242,5491105.05,678178.12
APP-00748,CO-00748,1,4169766.74,42,-193393.78,1918096.59
APP-00748,CO-00748,2,4734770.13,44,-211928.31,1841043.92
APP-00748,CO-00748,3,5376331.48,45,-231934.94,1763991.26
APP-00748,CO-00748,4,6104824.4,47,-253472.31,1686938.59
APP-00748,CO-00748,5,6932028.11,49,-276587.92,1609885.93
APP-00749,CO-00749,1,1688846.49,9,24690.94,566984.03
APP-00749,CO-00749,2,1887623.72,9,69351.3,553672.04
APP-00749,CO-00749,3,2109797.03,10,124182.65,540360.05
APP-00749,CO-00749,4,2358120.14,10,190960.57,527048.06
APP-00749,CO-00749,5,2635670.88,11,271737.67,513736.07
APP-00750,CO-00750,1,889965.53,8,-77854.18,651834.84
APP-00750,CO-00750,2,882934.8,7,-60710.6,620848.41
APP-00750,CO-00750,3,875959.61,7,-43833.02,589861.98
APP-00750,CO-00750,4,869039.53,7,-27218.32,558875.55
APP-00750,CO-00750,5,862174.12,6,-10863.39,527889.12
APP-00751,CO-00751,1,2224504.67,9,198292.35,1527814.91
APP-00751,CO-00751,2,2232512.89,9,238610.98,1395286.29
APP-00751,CO-00751,3,2240549.93,9,279217.33,1262757.67
APP-00751,CO-00751,4,2248615.91,10,320112.96,1130229.05
APP-00751,CO-00751,5,2256710.93,10,361299.42,997700.43
APP-00752,CO-00752,1,1757264.98,8,-239515.22,587212.9
APP-00752,CO-00752,2,1900833.53,8,-248248.86,574531.12
APP-00752,CO-00752,3,2056131.63,9,-256810.84,561849.35
APP-00752,CO-00752,4,2224117.59,9,-265114.82,549167.58
APP-00752,CO-00752,5,2405827.99,10,-273061.48,536485.8
APP-00753,CO-00753,1,888330.73,10,-51416.58,434910.61
APP-00753,CO-00753,2,993775.59,11,-33450.49,394072.32
APP-00753,CO-00753,3,1111736.75,12,-10494.79,353234.04
APP-00753,CO-00753,4,1243699.9,14,18381.88,312395.75
APP-00753,CO-00753,5,1391327.08,15,54261.76,271557.47
APP-00754,CO-00754,1,18998103.16,94,-348425.21,3676053.66
APP-00754,CO-00754,2,21230380.28,98,95961.32,3414434.69
APP-00754,CO-00754,3,23724949.96,103,649589.13,3152815.72
APP-00754,CO-00754,4,26512631.58,107,1331994.61,2891196.75
APP-00754,CO-00754,5,29627865.8,112,2165796.99,2629577.78
APP-00755,CO-00755,1,15194273.88,119,2152724.72,6880818.45
APP-00755,CO-00755,2,17675498.8,131,2820302.59,6450173.24
APP-00755,CO-00755,3,20561907.75,143,3648504.91,6019528.03
APP-00755,CO-00755,4,23919667.29,157,4671989.42,5588882.82
APP-00755,CO-00755,5,27825748.96,172,5932449.68,5158237.61
APP-00756,CO-00756,1,7147434.99,54,1100562.04,611009.24
APP-00756,CO-00756,2,7485508.66,57,1236306.61,569746.51
APP-00756,CO-00756,3,7839573.22,59,1382430.34,528483.79
APP-00756,CO-00756,4,8210385.04,61,1539611.4,487221.06
APP-00756,CO-00756,5,8598736.25,64,1708568.89,445958.34
APP-00757,CO-00757,1,974787.87,7,60066.43,333898.89
APP-00757,CO-00757,2,1089033.01,7,78345.03,297687.28
APP-00757,CO-00757,3,1216667.67,7,100083.08,261475.67
APP-00757,CO-00757,4,1359261.13,7,125840.4,225264.05
APP-00757,CO-00757,5,1518566.53,7,156260.5,189052.44
APP-00758,CO-00758,1,5597825.64,27,868782.54,912047.02
APP-00758,CO-00758,2,6081477.78,29,1007700.87,845418.81
APP-00758,CO-00758,3,6606917.46,31,1164138.86,778790.6
APP-00758,CO-00758,4,7177755.12,33,1340086.88,712162.39
APP-00758,CO-00758,5,7797913.17,36,1537748.48,645534.18
APP-00759,CO-00759,1,4864964.06,22,477934.07,3115013.57
APP-00759,CO-00759,2,5697359.41,26,681859.97,2734097.02
APP-00759,CO-00759,3,6672177.61,31,941577.7,2353180.48
APP-00759,CO-00759,4,7813787.2,36,1270209.25,1972263.93
APP-00759,CO-00759,5,9150726.19,42,1683733.62,1591347.39
APP-00760,CO-00760,1,3497060.58,40,-34411.08,1457427.18
APP-00760,CO-00760,2,3585186.51,41,-12476.45,1435262.9
APP-00760,CO-00760,3,3675533.21,42,10585.54,1413098.62
APP-00760,CO-00760,4,3768156.64,43,34817.77,1390934.34
APP-00760,CO-00760,5,3863114.19,44,60264.58,1368770.06
APP-00761,CO-00761,1,7803289.68,63,783450.28,4128576.32
APP-00761,CO-00761,2,7964037.45,64,837020.34,3903492.07
APP-00761,CO-00761,3,8128096.62,64,892465.01,3678407.82
APP-00761,CO-00761,4,8295535.41,64,949838.8,3453323.56
APP-00761,CO-00761,5,8466423.44,64,1009197.67,3228239.31
APP-00762,CO-00762,1,4487736.26,30,-991340.94,1416990.53
APP-00762,CO-00762,2,4868745.07,33,-1041911.44,1364866.34
APP-00762,CO-00762,3,5282101.52,36,-1093923.23,1312742.15
APP-00762,CO-00762,4,5730551.94,39,-1147256.5,1260617.96
APP-00762,CO-00762,5,6217075.8,42,-1201760.75,1208493.77
APP-00763,CO-00763,1,5669430.67,35,394252.21,1271028.4
APP-00763,CO-00763,2,6998345.22,42,560427.48,1216881.74
APP-00763,CO-00763,3,8638757.33,50,782844.19,1162735.09
APP-00763,CO-00763,4,10663682.05,60,1078738.08,1108588.44
APP-00763,CO-00763,5,13163249.13,72,1470334.93,1054441.79
APP-00764,CO-00764,1,4543102.78,48,-1449794.96,845231.31
APP-00764,CO-00764,2,4981966.51,53,-1441482.19,825775.86
APP-00764,CO-00764,3,5463224.47,58,-1418034.54,806320.4
APP-00764,CO-00764,4,5990971.96,64,-1376605.54,786864.95
APP-00764,CO-00764,5,6569699.85,70,-1313939.97,767409.5
APP-00765,CO-00765,1,3150406.4,16,-139689.02,2536499.8
APP-00765,CO-00765,2,3221290.54,16,-79501.45,2398495.38
APP-00765,CO-00765,3,3293769.58,17,-16534.72,2260490.97
APP-00765,CO-00765,4,3367879.39,18,49305.75,2122486.55
APP-00765,CO-00765,5,3443656.68,19,118117.42,1984482.13
APP-00766,CO-00766,1,347251.97,1,-14827.66,276940.81
APP-00766,CO-00766,2,327493.33,1,-6549.87,272757.68
APP-00766,CO-00766,3,308858.96,1,833.92,268574.56
APP-00766,CO-00766,4,291284.88,1,7398.64,264391.43
APP-00766,CO-00766,5,274710.77,1,13213.59,260208.31
APP-00767,CO-00767,1,2549173.45,17,-265725.84,334964.68
APP-00767,CO-00767,2,2727615.59,18,-272979.77,327022.97
APP-00767,CO-00767,3,2918548.68,19,-279947.19,319081.25
APP-00767,CO-00767,4,3122847.09,20,-286552.45,311139.54
APP-00767,CO-00767,5,3341446.38,21,-292710.7,303197.83
APP-00768,CO-00768,1,1210598.29,6,-380224.71,883804.19
APP-00768,CO-00768,2,1166411.46,6,-333080.46,869926.02
APP-00768,CO-00768,3,1123837.44,6,-288871.18,856047.85
APP-00768,CO-00768,4,1082817.37,6,-247445.43,842169.68
APP-00768,CO-00768,5,1043294.54,6,-208658.91,828291.51
APP-00769,CO-00769,1,687719.94,3,-19091.11,245229.71
APP-00769,CO-00769,2,776160.72,4,-12511.71,241090.18
APP-00769,CO-00769,3,875974.99,4,-3924.37,236950.65
APP-00769,CO-00769,4,988625.37,5,7078.56,232811.12
APP-00769,CO-00769,5,1115762.6,5,20976.34,228671.59
APP-00770,CO-00770,1,12307726.66,72,43815.51,393856.44
APP-00770,CO-00770,2,12860343.58,75,317907.69,383475.62
APP-00770,CO-00770,3,13437773.01,78,616525.03,373094.81
APP-00770,CO-00770,4,14041129.02,81,941317.29,362714.0
APP-00770,CO-00770,5,14671575.71,84,1294032.98,352333.19
APP-00771,CO-00771,1,14938471.12,72,-971000.62,6220521.74
APP-00771,CO-00771,2,18072562.36,85,-784349.21,6126562.26
APP-00771,CO-00771,3,21864185.94,102,-476639.25,6032602.78
APP-00771,CO-00771,4,26451292.15,121,-5290.26,5938643.3
APP-00771,CO-00771,5,32000773.24,145,684816.55,5844683.82
APP-00772,CO-00772,1,8569419.1,54,-567638.32,1098744.44
APP-00772,CO-00772,2,8607981.49,51,-524914.71,995098.38
APP-00772,CO-00772,3,8646717.41,49,-481795.09,891452.32
APP-00772,CO-00772,4,8685627.63,47,-438276.77,787806.26
APP-00772,CO-00772,5,8724712.96,45,-394357.03,684160.19
APP-00773,CO-00773,1,3139780.71,18,-238058.17,604588.29
APP-00773,CO-00773,2,3485470.56,19,-231923.21,600399.9
APP-00773,CO-00773,3,3869220.87,21,-221551.59,596211.52
APP-00773,CO-00773,4,4295222.09,22,-206084.76,592023.14
APP-00773,CO-00773,5,4768126.04,23,-184526.48,587834.75
APP-00774,CO-00774,1,8742204.75,72,-412282.38,5644186.73
APP-00774,CO-00774,2,9035942.83,74,-203489.43,5644186.73
APP-00774,CO-00774,3,9339550.51,77,19799.85,5644186.73
APP-00774,CO-00774,4,9653359.4,80,258323.9,5644186.73
APP-00774,CO-00774,5,9977712.28,83,512854.41,5644186.73
APP-00775,CO-00775,1,2420128.48,12,-29283.55,524968.25
APP-00775,CO-00775,2,2640844.2,13,10827.46,475195.69
APP-00775,CO-00775,3,2881689.19,14,58498.29,425423.14
APP-00775,CO-00775,4,3144499.25,15,114774.22,375650.59
APP-00775,CO-00775,5,3431277.58,16,180828.33,325878.03
APP-00776,CO-00776,1,2911540.6,27,40761.57,2073150.45
APP-00776,CO-00776,2,3158439.24,30,84962.02,1866409.94
APP-00776,CO-00776,3,3426274.89,32,136365.74,1659669.42
APP-00776,CO-00776,4,3716823.0,35,195876.57,1452928.91
APP-00776,CO-00776,5,4032009.59,39,264499.83,1246188.4
APP-00777,CO-00777,1,825087.26,6,-28498.51,448867.48
APP-00777,CO-00777,2,927233.07,7,-24460.41,434335.26
APP-00777,CO-00777,3,1042024.52,7,-18985.69,419803.05
APP-00777,CO-00777,4,1171027.15,8,-11780.53,405270.83
APP-00777,CO-00777,5,1316000.32,8,-2500.4,390738.62
APP-00778,CO-00778,1,3638893.09,23,-900407.71,2421426.82
APP-00778,CO-00778,2,4062824.14,25,-957120.11,2254974.43
APP-00778,CO-00778,3,4536143.15,27,-1014825.95,2088522.04
APP-00778,CO-00778,4,5064603.83,29,-1072986.97,1922069.65
APP-00778,CO-00778,5,5654630.17,32,-1130926.03,1755617.26
APP-00779,CO-00779,1,2813476.12,18,140336.19,1240814.89
APP-00779,CO-00779,2,3400648.59,20,183839.06,1103344.74
APP-00779,CO-00779,3,4110363.95,23,239387.6,965874.59
APP-00779,CO-00779,4,4968196.91,26,310114.85,828404.44
APP-00779,CO-00779,5,6005059.6,29,399936.97,690934.29
APP-00780,CO-00780,1,731652.09,6,27832.05,449154.56
APP-00780,CO-00780,2,898761.43,6,48964.52,405122.9
APP-00780,CO-00780,3,1104038.54,7,78298.41,361091.23
APP-00780,CO-00780,4,1356200.94,8,118477.71,317059.56
APP-00780,CO-00780,5,1665957.23,9,172926.36,273027.9
APP-00781,CO-00781,1,2158330.32,19,183069.58,684517.96
APP-00781,CO-00781,2,2237541.04,19,221382.31,627107.54
APP-00781,CO-00781,3,2319658.8,19,262260.62,569697.13
APP-00781,CO-00781,4,2404790.28,20,305841.23,512286.71
APP-00781,CO-00781,5,2493046.08,20,352267.41,454876.29
APP-00782,CO-00782,1,2205665.58,9,4676.01,1012828.74
APP-00782,CO-00782,2,2404396.04,10,24140.14,951858.43
APP-00782,CO-00782,3,2621032.13,10,47073.74,890888.12
APP-00782,CO-00782,4,2857187.12,11,73944.0,829917.81
APP-00782,CO-00782,5,3114619.68,11,105274.15,768947.5
APP-00783,CO-00783,1,13972719.4,81,-1531130.59,6136490.72
APP-00783,CO-00783,2,14763575.32,84,-1388661.89,5663802.22
APP-00783,CO-00783,3,15599193.68,87,-1225160.67,5191113.73
APP-00783,CO-00783,4,16482108.04,90,-1038702.45,4718425.23
APP-00783,CO-00783,5,17414995.36,94,-827212.28,4245736.73
APP-00784,CO-00784,1,6557854.84,47,709035.27,4301245.68
APP-00784,CO-00784,2,8025502.75,56,894362.03,3991280.05
APP-00784,CO-00784,3,9821610.27,66,1127127.99,3681314.43
APP-00784,CO-00784,4,12019686.65,79,1419284.6,3371348.81
APP-00784,CO-00784,5,14709692.52,95,1785756.67,3061383.18
APP-00785,CO-00785,1,2603071.93,11,-138691.67,355581.66
APP-00785,CO-00785,2,3057047.67,13,-154564.33,326883.66
APP-00785,CO-00785,3,3590196.79,14,-171755.01,298185.65
APP-00785,CO-00785,4,4216327.11,16,-190240.68,269487.65
APP-00785,CO-00785,5,4951654.55,17,-209950.15,240789.64
APP-00786,CO-00786,1,3116858.58,14,-132154.8,1562289.8
APP-00786,CO-00786,2,3456907.85,15,-139659.08,1557588.83
APP-00786,CO-00786,3,3834056.5,17,-147227.77,1552887.85
APP-00786,CO-00786,4,4252352.06,18,-154785.61,1548186.88
APP-00786,CO-00786,5,4716283.67,20,-162240.16,1543485.91
APP-00787,CO-00787,1,2561520.2,24,13063.75,1510523.48
APP-00787,CO-00787,2,2864804.2,26,20053.63,1368286.96
APP-00787,CO-00787,3,3203997.01,28,28515.57,1226050.43
APP-00787,CO-00787,4,3583350.26,29,38700.18,1083813.9
APP-00787,CO-00787,5,4007618.93,31,50896.76,941577.38
APP-00788,CO-00788,1,1983839.62,11,109190.53,580297.36
APP-00788,CO-00788,2,2200078.14,12,175302.23,509190.03
APP-00788,CO-00788,3,2439886.65,14,254528.98,438082.69
APP-00788,CO-00788,4,2705834.3,15,348944.39,366975.35
APP-00788,CO-00788,5,3000770.24,17,460918.31,295868.01
APP-00789,CO-00789,1,762390.93,5,65901.07,594905.31
APP-00789,CO-00789,2,782975.49,6,73818.93,575999.94
APP-00789,CO-00789,3,804115.83,6,82116.31,557094.57
APP-00789,CO-00789,4,825826.95,6,90807.93,538189.2
APP-00789,CO-00789,5,848124.28,7,99909.04,519283.84
APP-00790,CO-00790,1,1866177.37,11,119323.38,656268.41
APP-00790,CO-00790,2,1848448.68,10,129169.59,621262.26
APP-00790,CO-00790,3,1830888.42,10,138817.96,586256.12
APP-00790,CO-00790,4,1813494.98,10,148271.35,551249.98
APP-00790,CO-00790,5,1796266.78,10,157532.6,516243.83
APP-00791,CO-00791,1,1214128.43,6,-44412.82,174562.08
APP-00791,CO-00791,2,1418587.66,6,-25761.55,160856.17
APP-00791,CO-00791,3,1657477.82,7,430.94,147150.26
APP-00791,CO-00791,4,1936597.08,8,36175.63,133444.35
APP-00791,CO-00791,5,2262720.03,9,83946.91,119738.44
APP-00792,CO-00792,1,743976.5,8,14686.1,322100.42
APP-00792,CO-00792,2,881909.75,9,26439.65,290749.27
APP-00792,CO-00792,3,1045415.82,11,42046.62,259398.11
APP-00792,CO-00792,4,1239235.91,13,62531.84,228046.96
APP-00792,CO-00792,5,1468990.24,14,89167.71,196695.8
APP-00793,CO-00793,1,4016395.54,25,30845.92,1368799.62
APP-00793,CO-00793,2,4415223.62,27,63402.61,1235503.66
APP-00793,CO-00793,3,4853655.33,29,102120.91,1102207.69
APP-00793,CO-00793,4,5335623.3,31,147903.48,968911.73
APP-00793,CO-00793,5,5865450.69,34,201771.5,835615.77
APP-00794,CO-00794,1,3744496.83,28,-181158.76,100792.46
APP-00794,CO-00794,2,4326766.09,31,-184147.16,90994.12
APP-00794,CO-00794,3,4999578.22,33,-183684.5,81195.77
APP-00794,CO-00794,4,5777012.63,36,-178625.23,71397.43
APP-00794,CO-00794,5,6675338.1,39,-167550.99,61599.08
APP-00795,CO-00795,1,349922.45,2,-8174.19,30631.4
APP-00795,CO-00795,2,333581.08,2,-6544.86,30080.73
APP-00795,CO-00795,3,318002.84,2,-5049.89,29530.05
APP-00795,CO-00795,4,303152.11,2,-3680.27,28979.38
APP-00795,CO-00795,5,288994.9,2,-2427.56,28428.7
APP-00796,CO-00796,1,2013492.96,20,202557.39,357948.82
APP-00796,CO-00796,2,2091616.49,20,221502.19,325123.82
APP-00796,CO-00796,3,2172771.21,20,241612.16,292298.82
APP-00796,CO-00796,4,2257074.73,20,262949.21,259473.82
APP-00796,CO-00796,5,2344649.23,20,285578.28,226648.82
APP-00797,CO-00797,1,6460032.25,31,-96254.48,4094707.51
APP-00797,CO-00797,2,7036267.13,33,28848.7,3827310.51
APP-00797,CO-00797,3,7663902.15,36,177036.14,3559913.5
APP-00797,CO-00797,4,8347522.23,38,351430.69,3292516.49
APP-00797,CO-00797,5,9092121.21,41,555528.61,3025119.48
APP-00798,CO-00798,1,6326281.87,38,766112.73,5119955.89
APP-00798,CO-00798,2,6332608.15,37,846036.45,4870492.68
APP-00798,CO-00798,3,6338940.76,36,926119.25,4621029.47
APP-00798,CO-00798,4,6345279.7,35,1006361.36,4371566.25
APP-00798,CO-00798,5,6351624.98,34,1086763.03,4122103.04
APP-00799,CO-00799,1,5990803.91,55,-790426.67,3188390.13
APP-00799,CO-00799,2,5871586.92,55,-761427.39,3152797.36
APP-00799,CO-00799,3,5754742.34,56,-733269.27,3117204.59
APP-00799,CO-00799,4,5640222.96,56,-705930.31,3081611.82
APP-00799,CO-00799,5,5527982.53,57,-679389.05,3046019.04
APP-00800,CO-00800,1,2547754.35,11,-161272.85,252535.04
APP-00800,CO-00800,2,2849153.69,12,-129921.41,235837.22
APP-00800,CO-00800,3,3186208.57,12,-88895.22,219139.39
APP-00800,CO-00800,4,3563137.04,13,-36344.0,202441.57
APP-00800,CO-00800,5,3984656.16,13,29884.92,185743.75
APP-00801,CO-00801,1,1010987.14,11,-52106.28,456284.45
APP-00801,CO-00801,2,1085901.29,11,-57205.28,425938.15
APP-00801,CO-00801,3,1166366.57,12,-62773.85,395591.86
APP-00801,CO-00801,4,1252794.34,12,-68853.58,365245.57
APP-00801,CO-00801,5,1345626.4,13,-75489.64,334899.28
APP-00802,CO-00802,1,786036.68,4,-10658.66,579372.59
APP-00802,CO-00802,2,833356.09,4,-2683.41,553972.12
APP-00802,CO-00802,3,883524.12,4,6290.69,528571.65
APP-00802,CO-00802,4,936712.28,5,16355.0,503171.19
APP-00802,CO-00802,5,993102.36,5,27608.25,477770.72
APP-00803,CO-00803,1,3286466.85,19,-359013.64,2148962.82
APP-00803,CO-00803,2,3492199.68,20,-368008.0,2080305.3
APP-00803,CO-00803,3,3710811.38,20,-376721.57,2011647.77
APP-00803,CO-00803,4,3943108.17,20,-385083.94,1942990.25
APP-00803,CO-00803,5,4189946.74,21,-393017.0,1874332.72
APP-00804,CO-00804,1,3143063.91,37,15526.74,851777.35
APP-00804,CO-00804,2,3085231.54,37,25237.19,772670.84
APP-00804,CO-00804,3,3028463.28,37,34585.05,693564.33
APP-00804,CO-00804,4,2972739.55,37,43580.36,614457.82
APP-00804,CO-00804,5,2918041.14,37,52232.94,535351.31
APP-00805,CO-00805,1,8421177.13,69,527839.38,1013673.26
APP-00805,CO-00805,2,8932342.59,70,680287.21,953813.04
APP-00805,CO-00805,3,9474535.78,72,849297.39,893952.81
APP-00805,CO-00805,4,10049640.1,74,1036318.89,834092.58
APP-00805,CO-00805,5,10659653.26,75,1242915.57,774232.35
APP-00806,CO-00806,1,7030493.01,76,-1596203.13,5573079.76
APP-00806,CO-00806,2,7508566.53,81,-1653987.04,5500476.28
APP-00806,CO-00806,3,8019149.05,87,-1712248.71,5427872.79
APP-00806,CO-00806,4,8564451.19,93,-1770785.93,5355269.3
APP-00806,CO-00806,5,9146833.87,100,-1829366.77,5282665.82
APP-00807,CO-00807,1,2001087.12,10,-105617.38,1473248.1
APP-00807,CO-00807,2,2085733.1,10,-103160.36,1383136.02
APP-00807,CO-00807,3,2173959.62,11,-100306.5,1293023.94
APP-00807,CO-00807,4,2265918.11,11,-97026.61,1202911.86
APP-00807,CO-00807,5,2361766.44,11,-93289.77,1112799.78
APP-00808,CO-00808,1,663162.11,3,1896.64,41551.09
APP-00808,CO-00808,2,696452.84,3,10112.5,38928.03
APP-00808,CO-00808,3,731414.78,3,19148.44,36304.97
APP-00808,CO-00808,4,768131.8,3,29066.11,33681.91
APP-00808,CO-00808,5,806692.02,3,39931.25,31058.84
APP-00809,CO-00809,1,1717804.03,18,-116741.96,1157967.62
APP-00809,CO-00809,2,1852823.43,19,-84155.24,1064105.42
APP-00809,CO-00809,3,1998455.35,20,-45724.66,970243.22
APP-00809,CO-00809,4,2155533.94,21,-732.88,876381.02
APP-00809,CO-00809,5,2324958.91,22,51614.09,782518.82
APP-00810,CO-00810,1,3023578.15,30,-592802.73,287624.69
APP-00810,CO-00810,2,3357381.18,31,-625211.52,274613.16
APP-00810,CO-00810,3,3728036.06,33,-657551.0,261601.62
APP-00810,CO-00810,4,4139611.24,35,-689410.86,248590.09
APP-00810,CO-00810,5,4596624.32,36,-720291.03,235578.55
APP-00811,CO-00811,1,1915127.94,8,-128313.57,131134.79
APP-00811,CO-00811,2,2048612.36,9,-130291.75,121094.41
APP-00811,CO-00811,3,2191400.64,9,-131922.32,111054.04
APP-00811,CO-00811,4,2344141.26,10,-133147.22,101013.66
APP-00811,CO-00811,5,2507527.91,11,-133901.99,90973.28
APP-00812,CO-00812,1,1181289.13,11,-19963.79,817580.09
APP-00812,CO-00812,2,1134982.6,10,-8852.86,743170.3
APP-00812,CO-00812,3,1090491.28,10,1417.64,668760.5
APP-00812,CO-00812,4,1047744.02,9,10896.54,594350.7
APP-00812,CO-00812,5,1006672.45,9,19630.11,519940.91
APP-00813,CO-00813,1,2795555.24,22,-372032.49,1422785.02
APP-00813,CO-00813,2,2769556.58,21,-336944.25,1381709.08
APP-00813,CO-00813,3,2743799.7,21,-302476.48,1340633.14
APP-00813,CO-00813,4,2718282.36,21,-268620.66,1299557.21
APP-00813,CO-00813,5,2693002.34,21,-235368.4,1258481.27
APP-00814,CO-00814,1,1509302.58,8,35589.35,497448.69
APP-00814,CO-00814,2,1720755.88,8,54479.13,458043.63
APP-00814,CO-00814,3,1961833.78,9,77963.27,418638.56
APP-00814,CO-00814,4,2236686.69,10,106958.36,379233.5
APP-00814,CO-00814,5,2550046.49,11,142547.6,339828.43
APP-00815,CO-00815,1,1215743.19,14,-106523.42,922965.78
APP-00815,CO-00815,2,1264008.19,15,-99148.8,839623.33
APP-00815,CO-00815,3,1314189.32,16,-91020.75,756280.89
APP-00815,CO-00815,4,1366362.64,17,-82091.07,672938.44
APP-00815,CO-00815,5,1420607.23,18,-72308.91,589595.99
APP-00816,CO-00816,1,3128735.08,14,-198862.4,2352090.61
APP-00816,CO-00816,2,3271718.27,14,-162342.66,2308928.15
APP-00816,CO-00816,3,3421235.8,15,-122069.69,2265765.69
APP-00816,CO-00816,4,3577586.27,16,-77776.73,2222603.23
APP-00816,CO-00816,5,3741081.97,16,-29180.44,2179440.77
APP-00817,CO-00817,1,1716469.46,19,-25335.09,100561.98
APP-00817,CO-00817,2,2009814.09,22,17646.17,93245.68
APP-00817,CO-00817,3,2353291.32,25,76058.38,85929.37
APP-00817,CO-00817,4,2755468.81,29,153920.49,78613.07
APP-00817,CO-00817,5,3226378.43,32,256174.45,71296.76
APP-00818,CO-00818,1,3153204.46,14,-296653.48,1591947.16
APP-00818,CO-00818,2,3554607.38,15,-265031.53,1525305.05
APP-00818,CO-00818,3,4007108.9,17,-220551.27,1458662.93
APP-00818,CO-00818,4,4517213.87,18,-160451.44,1392020.81
APP-00818,CO-00818,5,5092255.19,20,-81476.08,1325378.69
APP-00819,CO-00819,1,2693115.22,21,-262740.32,2034169.15
APP-00819,CO-00819,2,2518601.35,20,-230754.26,1942503.14
APP-00819,CO-00819,3,2355395.99,20,-201810.33,1850837.12
APP-00819,CO-00819,4,2202766.33,19,-175648.59,1759171.11
APP-00819,CO-00819,5,2060027.07,19,-152030.0,1667505.1
APP-00820,CO-00820,1,878202.69,7,-80004.27,343495.63
APP-00820,CO-00820,2,1099861.05,9,-81939.65,313975.14
APP-00820,CO-00820,3,1377465.98,11,-79755.28,284454.64
APP-00820,CO-00820,4,1725138.4,13,-71248.22,254934.14
APP-00820,CO-00820,5,2160563.33,16,-53365.91,225413.65
APP-00821,CO-00821,1,1475862.42,10,-254468.2,1236618.26
APP-00821,CO-00821,2,1608394.87,11,-259176.75,1208102.13
APP-00821,CO-00821,3,1752828.73,11,-262678.91,1179586.0
APP-00821,CO-00821,4,1910232.75,12,-264720.05,1151069.87
APP-00821,CO-00821,5,2081771.65,14,-265009.53,1122553.74
APP-00822,CO-00822,1,11238128.58,48,423677.45,5872975.73
APP-00822,CO-00822,2,13685792.99,58,796513.15,5673558.34
APP-00822,CO-00822,3,16666558.7,69,1311658.17,5474140.95
APP-00822,CO-00822,4,20296535.18,84,2013416.29,5274723.56
APP-00822,CO-00822,5,24717120.55,100,2958639.33,5075306.17
APP-00823,CO-00823,1,809177.72,4,168114.76,76372.82
