application_id,company_id,company_name,industry,region,company_type,requested_amount,term_months,annual_revenue,years_in_business,existing_debt,num_recent_loans,late_payment_ratio,suspicious_transfer_ratio,collateral_ratio,employees,country_risk_score,free_cash_flow,monthly_burn_rate,cash_flow_to_revenue_ratio,expected_runway_months,forecast_revenue_cagr,forecast_employee_cagr,forecast_fcf_margin_year5,planned_debt_reduction_pct,forecast_plan_confidence_score,current_ratio,quick_ratio,receivables_days,payables_days,inventory_days,financial_statements_uploaded,bank_statements_uploaded,tax_return_uploaded,ownership_docs_uploaded,forecast_support_uploaded,document_edit_count,late_stage_change_count,process_deviation_score,email_domain_age_months,website_age_months,bank_account_age_months,location_mismatch_score,duplicate_contact_score,related_party_exposure_score,counterparty_concentration_score,shared_identifier_score,narrative_contradiction_score,debt_to_revenue_ratio,request_to_revenue_ratio,loan_velocity_score,payment_stress_score,collateral_gap_ratio,external_financing_pressure,financial_distress_score,transaction_anomaly_score,company_scale_mismatch_score,governance_complexity_score,cash_flow_pressure_score,runway_risk_score,cash_conversion_risk_score,forecast_plan_aggressiveness_score,forecast_execution_risk_score,forecast_hiring_efficiency_risk_score,forecast_debt_service_risk_score,cash_conversion_cycle_days,document_completeness_score,document_quality_risk_score,process_integrity_risk_score,identity_verification_risk_score,working_capital_pressure_score,financial_statement_anomaly_score,related_party_network_risk_score,narrative_consistency_risk_score,is_fraud
APP-00691,CO-00691,Company 00691,Healthcare,Latin America,LLC,658855.06,24,2999863.13,8.1,964864.56,2,0.406,0.13,0.481,21,0.406,-379937.05,37466.95,-0.1267,19.8,0.2132,0.0673,-0.119,0.1928,0.5837,1.3797,1.0667,91.3,76.1,70.6,1,0,1,1,0,3,1,0.3951,89.0,100.0,65.0,0.09,0.0624,0.1509,0.6716,0.058,0.3429,0.3216,0.2196,0.3333,0.3391,0.519,0.3788,0.3637,0.2469,0.2824,0.4134,0.2624,0.0,0.656,0.1109,0.2861,0.1464,0.0546,85.8,0.6,0.3533,0.3228,0.0242,0.1195,0.2429,0.2818,0.3429,1
APP-00692,CO-00692,Company 00692,Healthcare,Western Europe,Corporation,690361.03,24,1713825.39,6.3,1177006.42,0,0.1,0.004,0.08,11,0.161,-238862.45,21882.65,-0.1394,8.0,0.1688,0.0858,-0.0336,0.0,0.4623,0.7675,0.7736,60.6,67.8,44.5,1,1,1,1,1,1,0,0.2142,60.0,42.0,84.0,0.1561,0.0622,0.1477,0.597,0.0634,0.2597,0.6868,0.4028,0.0,0.3022,0.92,0.6124,0.5378,0.0464,0.4705,0.0416,0.2737,0.3333,0.6762,0.0995,0.3781,0.0067,0.0,37.3,1.0,0.0527,0.1214,0.0374,0.1647,0.1357,0.247,0.2597,1
APP-00693,CO-00693,Company 00693,Retail,Western Europe,Sole Proprietorship,280496.12,60,5677682.25,11.8,3897973.56,2,0.145,0.065,0.192,27,0.219,47552.51,10247.69,0.0084,5.5,0.0156,0.0655,0.1247,0.255,0.602,1.3945,0.959,72.9,66.0,36.6,1,1,1,0,1,2,0,0.1838,131.0,85.0,107.0,0.1095,0.0434,0.3178,0.4868,0.0485,0.1409,0.6865,0.0494,0.3333,0.3269,0.808,0.3898,0.5209,0.1309,0.2512,0.1798,0.0278,0.5417,0.3006,0.0883,0.294,0.0,0.0659,43.5,0.8,0.1709,0.1327,0.0262,0.03,0.0952,0.2759,0.1409,1
APP-00694,CO-00694,Company 00694,Healthcare,APAC,Sole Proprietorship,60860.81,18,230549.92,11.9,208428.01,1,0.097,0.233,0.923,1,0.143,15988.74,325.8,0.0694,60.0,0.1973,0.1495,0.1606,0.1948,0.6808,1.9155,1.6513,46.5,58.5,17.7,1,0,1,1,1,0,2,0.3128,127.0,103.0,109.0,0.0721,0.0453,0.1338,0.1763,0.0243,0.0713,0.904,0.264,0.1667,0.3788,0.077,0.5993,0.3935,0.1857,0.6422,0.1684,0.0218,0.0,0.1603,0.0853,0.1338,0.0,0.0644,5.7,0.8,0.2013,0.2808,0.019,0.0,0.0817,0.1291,0.0854,0
APP-00695,CO-00695,Company 00695,Retail,APAC,Corporation,353214.42,48,958663.07,4.8,526165.7,0,0.102,0.017,0.544,7,0.43,11879.19,661.89,0.0124,60.0,-0.0252,-0.0101,0.0363,0.3643,0.6117,1.4685,0.833,28.5,58.2,89.8,1,1,1,1,1,1,0,0.1476,51.0,87.0,37.0,0.2415,0.0439,0.4266,0.3653,0.1489,0.1282,0.5489,0.3684,0.0,0.2537,0.456,0.5275,0.3655,0.0942,0.45,0.082,0.0107,0.0,0.2646,0.0488,0.1609,0.0,0.0725,60.1,1.0,0.046,0.0914,0.0527,0.042,0.0191,0.2978,0.1282,0
APP-00696,CO-00696,Company 00696,Retail,North America,Partnership,352035.15,24,1002075.26,8.7,294607.75,2,0.112,0.011,0.911,4,0.125,-182169.02,16531.16,-0.1818,11.3,0.1989,0.0339,-0.1217,0.3177,0.5384,1.137,0.592,92.8,78.6,62.4,1,0,0,1,0,2,1,0.5686,110.0,95.0,76.0,0.0538,0.0547,0.1069,0.1542,0.0307,0.2077,0.294,0.3513,0.3333,0.1674,0.089,0.4752,0.1713,0.0805,0.6707,0.1168,0.3545,0.0583,0.7086,0.1352,0.3285,0.1889,0.1059,76.6,0.4,0.4294,0.3759,0.0162,0.2218,0.2875,0.0924,0.2281,1
APP-00697,CO-00697,Company 00697,Software,Latin America,LLC,93876.84,36,215269.06,13.0,102309.16,1,0.063,0.101,0.916,1,0.278,-17622.72,1658.54,-0.0819,12.2,0.1102,0.1031,0.0394,0.2684,0.7078,1.548,1.5288,53.5,37.3,16.6,1,1,0,1,1,0,0,0.0821,144.0,120.0,107.0,0.0511,0.0316,0.3147,0.2256,0.1187,0.1373,0.4753,0.4361,0.1667,0.2057,0.084,0.5858,0.2324,0.1265,0.6168,0.3942,0.1639,0.0,0.4929,0.0797,0.2096,0.0,0.0732,32.8,0.8,0.0982,0.0369,0.0134,0.0,0.0914,0.2176,0.1373,1
APP-00698,CO-00698,Company 00698,Manufacturing,North America,LLC,379004.72,24,835981.33,3.3,493859.19,3,0.151,0.035,0.629,4,0.356,53948.23,1308.07,0.0645,60.0,0.1323,0.0793,0.0893,0.2086,0.807,1.5641,1.2874,72.2,86.0,41.5,1,1,1,0,1,0,0,0.0747,69.0,35.0,37.0,0.1182,0.1292,0.2219,0.0742,0.0649,0.0632,0.5908,0.4534,0.5,0.2957,0.371,0.7142,0.3738,0.1528,0.6053,0.1059,0.0241,0.0,0.1437,0.0296,0.0849,0.0,0.0464,27.7,0.8,0.0975,0.0336,0.0366,0.018,0.0599,0.1196,0.0632,1
APP-00699,CO-00699,Company 00699,Construction,North America,Corporation,353610.27,60,877510.22,6.3,365797.78,2,0.41,0.171,0.264,6,0.432,-135129.35,11990.24,-0.154,4.7,0.1647,0.0815,-0.147,0.2166,0.2995,0.3825,0.15,100.2,86.8,45.6,1,1,1,1,0,2,0,0.3341,59.0,19.0,65.0,0.2159,0.0662,0.2249,0.3234,0.0938,0.3798,0.4169,0.403,0.3333,0.3756,0.736,0.568,0.4581,0.2742,0.45,0.0823,0.2955,0.6083,0.7398,0.0747,0.4729,0.0071,0.0732,59.0,0.8,0.1859,0.2003,0.0498,0.5049,0.2719,0.2163,0.3798,1
APP-00700,CO-00700,Company 00700,Construction,North America,Partnership,165637.56,48,1792094.03,8.5,1354381.88,2,0.128,0.015,0.149,8,0.28,-380078.63,33094.91,-0.2121,5.4,0.0994,0.0919,-0.1226,0.1351,0.425,1.0931,0.8158,55.5,75.0,74.0,1,1,1,1,1,1,0,0.489,90.0,71.0,69.0,0.1273,0.1018,0.2085,0.2574,0.0695,0.2731,0.7558,0.0924,0.3333,0.3425,0.851,0.4535,0.5559,0.1092,0.3681,0.14,0.4016,0.55,0.7699,0.0948,0.4506,0.0,0.071,54.5,1.0,0.0802,0.245,0.0356,0.0728,0.1001,0.1691,0.2731,1
APP-00701,CO-00701,Company 00701,Retail,Eastern Europe,Corporation,1882374.12,12,6668902.7,3.1,3759195.68,1,0.266,0.009,0.66,61,0.707,-197281.14,29696.0,-0.0296,8.3,-0.0674,-0.0143,0.0211,0.1138,0.3935,1.0337,0.5003,74.1,92.1,48.2,0,1,1,1,1,2,2,0.5664,2.0,53.0,21.0,0.1463,0.2341,0.1385,0.5,0.0408,0.4116,0.5637,0.2823,0.1667,0.3492,0.34,0.4964,0.3836,0.1809,0.2777,0.4236,0.085,0.3083,0.4071,0.0818,0.3134,0.0,0.0287,30.2,0.8,0.2891,0.4449,0.261,0.1892,0.1076,0.2096,0.4116,0
APP-00702,CO-00702,Company 00702,Retail,Latin America,LLC,596378.39,24,1715026.94,5.2,49350.29,1,0.022,0.15,0.436,9,0.326,-41544.03,6760.95,-0.0242,51.9,0.0001,0.0132,0.0094,0.1095,0.368,2.1086,1.7653,59.9,59.2,52.5,1,1,0,1,0,4,5,0.8175,46.0,39.0,42.0,0.1969,0.0611,0.2791,0.3616,0.03,0.3995,0.0288,0.3477,0.1667,0.0225,0.564,0.3297,0.1583,0.1525,0.5671,0.4014,0.0741,0.0,0.2788,0.0772,0.2231,0.0,0.0064,53.2,0.6,0.5868,0.8179,0.0455,0.0,0.0992,0.2287,0.3995,0
APP-00703,CO-00703,Company 00703,Manufacturing,Western Europe,LLC,129161.9,36,781668.71,18.7,429879.56,2,0.139,0.121,0.506,4,0.212,-1305.02,987.26,-0.0017,60.0,0.0947,0.0258,0.079,0.4477,0.6049,1.3628,0.9097,75.9,64.8,67.9,1,1,0,1,0,1,0,0.3463,210.0,171.0,151.0,0.4431,0.1113,0.206,0.3306,0.2146,0.3119,0.55,0.1652,0.3333,0.2744,0.494,0.4283,0.3847,0.1595,0.4184,0.0843,0.0204,0.0,0.3084,0.0731,0.1817,0.0,0.0921,79.0,0.6,0.2459,0.1808,0.0998,0.0894,0.1262,0.237,0.3119,1
APP-00704,CO-00704,Company 00704,Software,APAC,LLC,127720.2,36,2069971.63,4.7,1261133.36,2,0.148,0.069,0.344,9,0.157,-290901.21,27704.63,-0.1405,0.7,0.1994,0.0556,-0.0202,0.1271,0.3095,1.2781,1.5222,59.0,62.3,2.3,0,1,0,1,0,3,2,0.6447,73.0,48.0,60.0,0.0321,0.1221,0.1161,0.1104,0.0442,0.5313,0.6093,0.0617,0.3333,0.3007,0.656,0.368,0.4519,0.1244,0.319,0.076,0.2838,0.9417,0.6786,0.1719,0.5563,0.1418,0.0505,-1.0,0.4,0.5082,0.5051,0.0186,0.0,0.2066,0.0917,0.5313,1
APP-00705,CO-00705,Company 00705,Logistics,Latin America,Partnership,963735.96,60,6256763.66,5.0,5450848.47,1,0.33,0.195,0.851,27,0.207,-854581.96,84053.68,-0.1366,0.7,0.0724,0.0757,-0.0367,0.1525,0.2307,0.5067,0.1823,84.5,111.1,22.6,1,1,1,1,0,2,1,0.3151,75.0,23.0,43.0,0.0696,0.0232,0.1252,0.3407,0.0279,0.3295,0.8712,0.154,0.1667,0.4951,0.149,0.5094,0.4698,0.221,0.5152,0.429,0.2824,0.9417,0.7364,0.1185,0.5678,0.0,0.0745,-4.0,0.8,0.224,0.2618,0.0162,0.4265,0.206,0.1725,0.3295,1
APP-00706,CO-00706,Company 00706,Construction,North America,LLC,224599.43,36,825744.91,9.9,334229.47,2,0.114,0.111,0.585,4,0.428,-11264.35,1342.01,-0.0136,60.0,0.0799,0.0556,-0.0114,0.0878,0.5273,0.7456,0.4588,68.3,45.1,50.4,0,1,1,1,1,3,1,0.4247,134.0,104.0,90.0,0.1558,0.132,0.2886,0.1566,0.0988,0.2589,0.4048,0.272,0.3333,0.2084,0.415,0.4559,0.2989,0.1814,0.6004,0.1167,0.0326,0.0,0.3164,0.0482,0.1905,0.0,0.0143,73.6,0.8,0.2662,0.3361,0.0444,0.2855,0.0964,0.1838,0.2589,1
APP-00707,CO-00707,Company 00707,Healthcare,North America,Corporation,221358.51,72,881539.52,2.8,488597.62,1,0.071,0.074,0.356,9,0.086,-60835.51,6298.6,-0.069,10.7,0.0469,0.022,0.0501,0.3202,0.5531,1.282,1.4523,80.0,66.1,34.0,1,1,1,1,0,1,1,0.2181,50.0,17.0,27.0,0.0557,0.0179,0.107,0.1913,0.0148,0.2117,0.5543,0.2511,0.1667,0.2386,0.644,0.467,0.417,0.0845,0.2214,0.0437,0.1482,0.1083,0.4709,0.0943,0.2618,0.0,0.093,47.9,0.8,0.1831,0.1931,0.024,0.0375,0.1325,0.1059,0.2117,0
APP-00708,CO-00708,Company 00708,Construction,Eastern Europe,Corporation,498370.12,24,3830664.94,6.4,1768800.45,1,0.099,0.045,0.454,25,0.152,141593.75,2976.25,0.037,60.0,0.1791,0.0904,0.1227,0.2631,0.6365,1.688,1.5047,47.8,36.9,34.5,1,1,1,1,1,0,2,0.1821,77.0,55.0,44.0,0.0405,0.0554,0.1406,0.2548,0.239,0.0278,0.4617,0.1301,0.1667,0.2207,0.546,0.3299,0.3514,0.084,0.191,0.3403,0.012,0.0,0.1891,0.0769,0.1469,0.0193,0.0446,45.4,1.0,0.0982,0.2219,0.0136,0.0,0.0659,0.1899,0.0645,0
APP-00709,CO-00709,Company 00709,Construction,Western Europe,LLC,808484.72,60,1755850.45,3.7,903280.55,1,0.228,0.048,0.517,8,0.411,-401615.74,36511.5,-0.2287,6.9,0.0565,0.0144,-0.2,0.2661,0.2904,0.5122,0.2814,61.0,82.4,57.6,0,1,1,0,1,2,1,0.3631,62.0,26.0,36.0,0.383,0.2567,0.1642,0.3938,0.1197,0.4142,0.5144,0.4605,0.1667,0.3106,0.483,0.6219,0.3896,0.1503,0.6241,0.1142,0.4466,0.425,0.7587,0.0829,0.4456,0.0,0.1252,36.2,0.6,0.3188,0.2834,0.1023,0.3516,0.1211,0.2103,0.4142,1
APP-00710,CO-00710,Company 00710,Logistics,North America,LLC,2144141.34,60,4186956.65,8.1,345812.41,1,0.188,0.136,0.508,23,0.156,-251821.68,23123.85,-0.0601,28.4,0.1376,0.1391,-0.043,0.0769,0.4935,1.2976,1.1251,67.3,61.1,42.3,0,0,1,0,1,1,2,0.4166,80.0,73.0,83.0,0.2922,0.0212,0.1395,0.2536,0.0935,0.2592,0.0826,0.5121,0.1667,0.1331,0.492,0.4863,0.204,0.1525,0.5468,0.0759,0.1183,0.0,0.411,0.0578,0.2243,0.0,0.0081,48.5,0.4,0.4229,0.3525,0.0606,0.0057,0.1146,0.1619,0.2592,0
APP-00711,CO-00711,Company 00711,Construction,North America,Corporation,308431.75,48,2161586.95,0.4,1847019.44,3,0.243,0.173,0.845,10,0.213,-1996.06,3870.76,-0.0009,5.6,0.1871,0.1888,0.1171,0.0887,0.2636,0.25,0.15,85.2,65.6,15.8,1,0,1,1,0,10,0,0.8852,0.0,0.0,0.0,0.2182,0.1456,0.0871,0.2382,0.101,0.5032,0.8545,0.1427,0.5,0.4413,0.155,0.5667,0.5795,0.2257,0.4459,0.2228,0.0281,0.5333,0.3648,0.1291,0.3904,0.0,0.0281,35.4,0.6,0.5185,0.5983,0.7582,0.5005,0.2758,0.1445,0.5032,1
APP-00712,CO-00712,Company 00712,Manufacturing,Western Europe,LLC,2272273.7,72,4420059.2,7.4,3830792.27,1,0.035,0.163,0.426,22,0.127,-819397.98,71308.25,-0.1854,11.1,0.011,0.0252,-0.1674,0.3483,0.4959,0.5989,0.1511,40.4,62.2,71.9,1,0,1,1,1,2,1,0.2936,79.0,73.0,65.0,0.0419,0.048,0.2229,0.3147,0.0486,0.229,0.8667,0.5141,0.1667,0.3313,0.574,0.8039,0.5022,0.1324,0.5894,0.0716,0.3509,0.075,0.7659,0.0579,0.3276,0.0,0.1851,50.1,0.8,0.2219,0.2521,0.0132,0.3625,0.0811,0.2009,0.229,1
APP-00713,CO-00713,Company 00713,Software,Western Europe,Corporation,38223.69,36,778342.46,8.6,412284.45,1,0.049,0.026,0.506,6,0.233,64522.26,880.59,0.0829,32.5,0.1687,0.0809,0.1156,0.3084,0.564,0.9802,0.8403,66.1,58.1,10.0,1,1,0,1,1,0,1,0.4838,94.0,82.0,63.0,0.1841,0.1013,0.0925,0.3327,0.0358,0.1269,0.5297,0.0491,0.1667,0.2176,0.494,0.2916,0.3539,0.0757,0.0573,0.0524,0.0175,0.0,0.0762,0.0616,0.1278,0.0173,0.0607,18.0,0.8,0.1784,0.2877,0.047,0.0976,0.0594,0.1437,0.1269,1
APP-00714,CO-00714,Company 00714,Healthcare,Latin America,Sole Proprietorship,1107880.06,48,2164966.29,5.3,1163878.58,1,0.023,0.044,0.26,19,0.548,-19518.49,5431.51,-0.009,60.0,0.1269,0.123,0.0739,0.0637,0.4842,1.4239,0.9982,60.4,70.8,47.4,1,0,1,1,0,2,3,0.5858,67.0,58.0,58.0,0.1618,0.1466,0.3581,0.2413,0.1199,0.2717,0.5376,0.5117,0.1667,0.2062,0.74,0.6734,0.4121,0.1277,0.45,0.5292,0.0437,0.0,0.3036,0.0861,0.2092,0.0,0.0138,37.0,0.6,0.4211,0.5236,0.047,0.0005,0.1165,0.2321,0.2717,1
APP-00715,CO-00715,Company 00715,Construction,Latin America,LLC,932732.61,12,1774998.23,5.5,130510.5,2,0.076,0.034,0.25,13,0.518,-131829.07,11786.98,-0.0743,36.6,0.065,0.0259,0.0173,0.3658,0.4443,1.5254,1.2779,69.6,28.2,86.3,0,1,0,0,1,4,0,0.4609,53.0,32.0,66.0,0.1152,0.0616,0.2451,0.4563,0.0381,0.3157,0.0735,0.5255,0.3333,0.0683,0.75,0.5269,0.2368,0.1449,0.45,0.4302,0.1433,0.0,0.425,0.0937,0.2502,0.0,0.0435,127.7,0.4,0.4411,0.3074,0.0292,0.1525,0.1447,0.2356,0.3157,1
APP-00716,CO-00716,Company 00716,Wholesale,APAC,LLC,29976.64,24,649598.06,4.8,374229.53,0,0.02,0.02,0.683,3,0.072,-40327.01,4632.26,-0.0621,4.4,0.1166,0.0208,-0.0132,0.3562,0.1965,1.1171,0.321,62.1,56.7,66.4,0,1,0,1,1,4,0,0.376,50.0,0.0,57.0,0.031,0.027,0.1943,0.276,0.1206,0.5887,0.5761,0.0461,0.0,0.2184,0.317,0.275,0.3215,0.0258,0.2589,0.0633,0.1442,0.6333,0.4458,0.1095,0.4372,0.0351,0.1052,71.8,0.6,0.3426,0.2692,0.2089,0.2151,0.1238,0.183,0.5887,1
APP-00717,CO-00717,Company 00717,Retail,Middle East,Corporation,196919.37,36,458869.92,6.3,192317.51,2,0.081,0.027,0.942,3,0.355,-73675.93,6467.15,-0.1606,15.1,0.0185,-0.0267,-0.0668,0.2006,0.6144,1.4539,1.0781,54.3,68.5,49.5,1,1,1,1,1,1,0,0.1652,90.0,65.0,45.0,0.2373,0.0295,0.0869,0.2161,0.106,0.1383,0.4191,0.4291,0.3333,0.1954,0.058,0.5904,0.2073,0.1176,0.4606,0.3708,0.3058,0.0,0.6939,0.0776,0.2778,0.0,0.0693,35.3,1.0,0.0478,0.0993,0.0504,0.0,0.047,0.1244,0.1383,0
APP-00718,CO-00718,Company 00718,Retail,Western Europe,Corporation,2326537.9,60,4350272.46,16.7,2955621.12,0,0.102,0.128,0.723,50,0.343,-433289.46,41369.58,-0.0996,17.2,0.064,0.0662,-0.0032,0.2986,0.5843,1.0036,0.4741,53.5,91.7,87.7,1,1,1,1,1,1,0,0.1514,157.0,145.0,145.0,0.2127,0.0815,0.1884,0.6636,0.0799,0.186,0.6794,0.5348,0.0,0.3007,0.277,0.7173,0.3745,0.1423,0.4188,0.069,0.2015,0.0,0.5722,0.0817,0.2548,0.0,0.1101,49.5,1.0,0.0464,0.0931,0.0507,0.1806,0.0816,0.2978,0.186,0
APP-00719,CO-00719,Company 00719,Retail,Eastern Europe,Sole Proprietorship,774453.3,72,1542704.52,12.1,98464.92,0,0.073,0.05,0.756,8,0.052,-68168.97,8178.12,-0.0442,57.9,0.0378,0.0152,0.0669,0.1991,0.4426,1.5444,0.9115,54.1,69.5,46.4,1,0,0,1,0,3,0,0.4378,131.0,118.0,73.0,0.1306,0.0281,0.3245,0.3533,0.0321,0.228,0.0638,0.502,0.0,0.0631,0.244,0.437,0.1055,0.0499,0.5722,0.4548,0.1061,0.0,0.345,0.102,0.2334,0.0,0.0182,31.0,0.4,0.4075,0.272,0.0289,0.0221,0.1091,0.2326,0.228,0
APP-00720,CO-00720,Company 00720,Logistics,North America,LLC,421825.67,36,788367.57,6.3,536977.29,2,0.015,0.049,0.604,9,0.072,-168858.73,14504.73,-0.2142,9.9,0.2302,0.1296,-0.1066,0.272,0.4184,0.8494,0.8543,38.7,62.9,70.8,0,1,1,0,0,4,0,0.361,64.0,46.0,77.0,0.0851,0.0506,0.1665,0.3354,0.1676,0.2019,0.6811,0.5351,0.3333,0.2535,0.396,0.7849,0.3832,0.0741,0.4218,0.0633,0.4017,0.175,0.7387,0.1591,0.3917,0.0458,0.1359,46.6,0.4,0.4311,0.2624,0.0221,0.1241,0.2263,0.2057,0.2755,1
APP-00721,CO-00721,Company 00721,Logistics,APAC,Partnership,638235.56,60,1990350.0,5.2,570854.79,0,0.102,0.152,0.336,14,0.401,81614.24,2783.78,0.041,60.0,0.0466,0.0221,0.0478,0.4454,0.6918,1.2712,0.8193,62.3,68.7,30.3,1,0,1,1,1,3,0,0.2866,34.0,17.0,50.0,0.2312,0.0697,0.217,0.2963,0.0523,0.0962,0.2868,0.3207,0.0,0.1594,0.664,0.3805,0.3096,0.1642,0.4103,0.1582,0.0216,0.0,0.1572,0.0337,0.1127,0.0,0.051,23.9,0.8,0.2124,0.204,0.0643,0.0452,0.0435,0.1931,0.0962,1
APP-00722,CO-00722,Company 00722,Software,Eastern Europe,Corporation,540653.6,60,6770048.83,11.4,4238632.5,1,0.092,0.027,0.417,45,0.032,-138848.98,19935.66,-0.0205,53.0,0.2063,0.1614,0.101,0.3032,0.4141,1.4673,1.3108,62.1,67.0,9.0,1,1,1,1,0,5,0,0.309,119.0,100.0,100.0,0.0446,0.0438,0.1004,0.3455,0.0286,0.181,0.6261,0.0799,0.1667,0.276,0.583,0.3565,0.4266,0.0547,0.1098,0.3223,0.0567,0.0,0.3579,0.1326,0.2531,0.0,0.0776,4.1,0.8,0.2771,0.264,0.0133,0.0,0.1313,0.1486,0.181,1
APP-00723,CO-00723,Company 00723,Retail,North America,LLC,106025.16,48,223968.83,7.8,135104.08,1,0.061,0.064,0.507,1,0.16,-46946.97,4216.52,-0.2096,9.1,0.1673,0.0892,-0.1299,0.1759,0.5006,0.4545,0.15,42.0,23.0,104.3,1,1,1,1,1,0,0,0.1677,74.0,99.0,91.0,0.1798,0.1227,0.1791,0.0926,0.0326,0.2629,0.6032,0.4734,0.1667,0.2507,0.493,0.669,0.3869,0.0881,0.6316,0.0765,0.4058,0.2417,0.7377,0.0832,0.3618,0.0,0.0835,123.3,1.0,0.0168,0.0755,0.0482,0.5308,0.1644,0.105,0.2629,1
APP-00724,CO-00724,Company 00724,Construction,Latin America,Corporation,173203.51,18,490588.67,3.1,113307.62,4,0.102,0.033,0.829,4,0.262,-65449.36,6186.41,-0.1334,17.7,0.022,0.0341,-0.0746,0.1281,0.5256,1.3134,0.9873,56.7,84.0,55.4,1,1,1,1,0,0,0,0.1396,36.0,42.0,22.0,0.1684,0.0773,0.0786,0.5747,0.1172,0.1767,0.231,0.3531,0.6667,0.1392,0.171,0.5173,0.1634,0.1445,0.3897,0.3568,0.2679,0.0,0.6036,0.0719,0.271,0.0,0.0327,28.1,0.8,0.104,0.0628,0.0414,0.0032,0.0444,0.2325,0.1767,1
APP-00725,CO-00725,Company 00725,Retail,Western Europe,LLC,307824.87,36,870752.93,5.8,374093.47,0,0.042,0.025,0.446,4,0.024,-108774.61,9995.76,-0.1249,11.3,0.0628,0.0231,-0.1048,0.2677,0.5444,1.5028,0.9247,70.0,71.5,90.2,1,1,1,1,1,0,1,0.1209,72.0,32.0,54.0,0.0757,0.0064,0.1164,0.1591,0.0291,0.1281,0.4296,0.3535,0.0,0.1778,0.554,0.4661,0.3259,0.0258,0.621,0.0561,0.2458,0.0583,0.595,0.0539,0.2704,0.0,0.083,88.7,1.0,0.0521,0.1244,0.0158,0.0911,0.0642,0.0982,0.1281,1
APP-00726,CO-00726,Company 00726,Healthcare,APAC,LLC,2388126.3,36,9446726.78,15.6,7530353.68,2,0.193,0.033,0.709,45,0.194,-813271.1,75860.69,-0.0861,24.7,0.0459,0.0566,-0.0107,0.3138,0.5472,0.4542,0.5081,89.8,83.5,32.2,1,1,1,1,1,1,0,0.4558,130.0,136.0,118.0,0.1434,0.0289,0.257,0.1849,0.0368,0.2819,0.7971,0.2528,0.3333,0.3931,0.291,0.6017,0.4492,0.1192,0.607,0.0816,0.1712,0.0,0.5694,0.0767,0.2598,0.0,0.1225,38.5,1.0,0.0768,0.2301,0.0316,0.3714,0.1687,0.1579,0.2819,1
APP-00727,CO-00727,Company 00727,Construction,North America,LLC,964032.19,48,2906868.62,9.6,1695286.44,1,0.134,0.017,0.578,15,0.227,-581441.55,50357.69,-0.2,3.5,-0.0441,-0.05,-0.174,0.1998,0.2375,0.2983,0.15,49.0,72.7,46.8,1,1,0,1,1,2,2,0.4295,127.0,77.0,61.0,0.0952,0.1847,0.347,0.5375,0.1121,0.2842,0.5832,0.3316,0.1667,0.2837,0.422,0.5448,0.3791,0.0869,0.5743,0.0865,0.3773,0.7083,0.7493,0.0871,0.512,0.0,0.0898,23.1,0.8,0.2754,0.3833,0.0375,0.4379,0.0938,0.3124,0.2842,1
APP-00728,CO-00728,Company 00728,Retail,Western Europe,LLC,558496.06,36,4719990.01,5.3,396132.81,0,0.475,0.011,0.147,21,0.262,-58361.25,14193.44,-0.0124,60.0,0.0053,0.0088,0.0418,0.1013,0.5256,0.9397,1.1134,120.9,80.0,8.1,1,1,1,1,1,0,1,0.1024,119.0,52.0,42.0,0.081,0.0386,0.2868,0.5454,0.0422,0.1602,0.0839,0.1183,0.0,0.2915,0.853,0.1314,0.3666,0.1404,0.4223,0.0918,0.0532,0.0,0.3422,0.07,0.2049,0.0,0.0065,49.0,1.0,0.0502,0.1161,0.0201,0.2048,0.222,0.2756,0.1602,1
APP-00729,CO-00729,Company 00729,Construction,APAC,Corporation,292391.16,60,700702.78,2.1,302637.18,4,0.271,0.094,0.442,5,0.143,-9787.44,1541.37,-0.014,33.9,0.0741,0.003,0.0109,0.192,0.6224,1.8065,1.2871,65.9,75.1,68.2,1,1,1,1,1,2,1,0.2174,16.0,15.0,16.0,0.0563,0.0572,0.1628,0.5329,0.1037,0.376,0.4319,0.4173,0.6667,0.3045,0.558,0.6526,0.4301,0.194,0.45,0.099,0.0416,0.0,0.3509,0.0481,0.1801,0.0,0.0342,59.0,1.0,0.1242,0.2178,0.0503,0.0023,0.0473,0.2522,0.376,1
APP-00730,CO-00730,Company 00730,Construction,Western Europe,LLC,55978.92,72,715304.87,8.1,221706.93,0,0.068,0.024,0.401,6,0.118,-15669.16,1897.48,-0.0219,5.0,0.0409,0.022,0.0737,0.2679,0.15,1.1383,1.2613,38.8,58.5,55.6,1,1,0,1,1,2,0,0.2754,83.0,38.0,39.0,0.0655,0.0434,0.2858,0.5383,0.0308,0.3108,0.3099,0.0783,0.0,0.149,0.599,0.1917,0.2944,0.0445,0.084,0.0702,0.053,0.5833,0.3171,0.1248,0.4096,0.0,0.0383,35.9,0.8,0.18,0.1739,0.0174,0.0154,0.0691,0.2716,0.3108,0
